"tab_code","表章項目","cat01_code","在留資格（在留目的）","cat03_code","国籍","time_code","時間軸（年次）","unit","value"
"101","人数","1010","総数","207","オランダ","2009000000","2009年","人","1128"
"101","人数","1010","総数","207","オランダ","2008000000","2008年","人","1194"
"101","人数","1010","総数","207","オランダ","2007000000","2007年","人","1182"
"101","人数","1010","総数","207","オランダ","2006000000","2006年","人","1202"
"101","人数","1010","総数","202","ノルウェー","2011000000","2011年","人","408"
"101","人数","1010","総数","202","ノルウェー","2010000000","2010年","人","416"
"101","人数","1010","総数","202","ノルウェー","2009000000","2009年","人","410"
"101","人数","1010","総数","202","ノルウェー","2008000000","2008年","人","389"
"101","人数","1010","総数","202","ノルウェー","2007000000","2007年","人","423"
"101","人数","1010","総数","202","ノルウェー","2006000000","2006年","人","389"
"101","人数","1010","総数","223","ポーランド","2011000000","2011年","人","951"
"101","人数","1010","総数","223","ポーランド","2010000000","2010年","人","978"
"101","人数","1010","総数","223","ポーランド","2009000000","2009年","人","990"
"101","人数","1010","総数","223","ポーランド","2008000000","2008年","人","967"
"101","人数","1010","総数","223","ポーランド","2007000000","2007年","人","934"
"101","人数","1010","総数","223","ポーランド","2006000000","2006年","人","974"
"101","人数","1010","総数","217","ポルトガル","2011000000","2011年","人","454"
"101","人数","1010","総数","217","ポルトガル","2010000000","2010年","人","465"
"101","人数","1010","総数","217","ポルトガル","2009000000","2009年","人","446"
"101","人数","1010","総数","217","ポルトガル","2008000000","2008年","人","446"
"101","人数","1010","総数","217","ポルトガル","2007000000","2007年","人","441"
"101","人数","1010","総数","217","ポルトガル","2006000000","2006年","人","413"
"101","人数","1010","総数","231","ルーマニア","2011000000","2011年","人","2281"
"101","人数","1010","総数","231","ルーマニア","2010000000","2010年","人","2409"
"101","人数","1010","総数","231","ルーマニア","2009000000","2009年","人","2470"
"101","人数","1010","総数","231","ルーマニア","2008000000","2008年","人","2540"
"101","人数","1010","総数","231","ルーマニア","2007000000","2007年","人","2630"
"101","人数","1010","総数","231","ルーマニア","2006000000","2006年","人","2846"
"101","人数","1010","総数","224","ロシア","2011000000","2011年","人","7566"
"101","人数","1010","総数","224","ロシア","2010000000","2010年","人","7814"
"101","人数","1010","総数","224","ロシア","2009000000","2009年","人","7814"
"101","人数","1010","総数","224","ロシア","2008000000","2008年","人","7641"
"101","人数","1010","総数","224","ロシア","2007000000","2007年","人","7346"
"101","人数","1010","総数","224","ロシア","2006000000","2006年","人","7279"
"101","人数","1010","総数","292","サンマリノ","2011000000","2011年","人","1"
"101","人数","1010","総数","292","サンマリノ","2010000000","2010年","人","1"
"101","人数","1010","総数","292","サンマリノ","2009000000","2009年","人","1"
"101","人数","1010","総数","292","サンマリノ","2008000000","2008年","人","1"
"101","人数","1010","総数","292","サンマリノ","2007000000","2007年","人","1"
"101","人数","1010","総数","292","サンマリノ","2006000000","2006年","人","1"
"101","人数","1010","総数","218","スペイン","2011000000","2011年","人","1883"
"101","人数","1010","総数","218","スペイン","2010000000","2010年","人","1907"
"101","人数","1010","総数","218","スペイン","2009000000","2009年","人","1892"
"101","人数","1010","総数","218","スペイン","2008000000","2008年","人","1814"
"101","人数","1010","総数","218","スペイン","2007000000","2007年","人","1755"
"101","人数","1010","総数","218","スペイン","2006000000","2006年","人","1631"
"101","人数","1010","総数","203","スウェーデン","2011000000","2011年","人","1579"
"101","人数","1010","総数","203","スウェーデン","2010000000","2010年","人","1553"
"101","人数","1010","総数","203","スウェーデン","2009000000","2009年","人","1600"
"101","人数","1010","総数","203","スウェーデン","2008000000","2008年","人","1550"
"101","人数","1010","総数","203","スウェーデン","2007000000","2007年","人","1446"
"101","人数","1010","総数","203","スウェーデン","2006000000","2006年","人","1348"
"101","人数","1010","総数","215","スイス","2011000000","2011年","人","1011"
"101","人数","1010","総数","215","スイス","2010000000","2010年","人","1089"
"101","人数","1010","総数","215","スイス","2009000000","2009年","人","1100"
"101","人数","1010","総数","215","スイス","2008000000","2008年","人","1116"
"101","人数","1010","総数","215","スイス","2007000000","2007年","人","1048"
"101","人数","1010","総数","215","スイス","2006000000","2006年","人","1016"
"101","人数","1010","総数","156","トルクメニスタン","2011000000","2011年","人","33"
"101","人数","1010","総数","156","トルクメニスタン","2010000000","2010年","人","27"
"101","人数","1010","総数","156","トルクメニスタン","2009000000","2009年","人","22"
"101","人数","1010","総数","156","トルクメニスタン","2008000000","2008年","人","17"
"101","人数","1010","総数","156","トルクメニスタン","2007000000","2007年","人","14"
"101","人数","1010","総数","156","トルクメニスタン","2006000000","2006年","人","11"
"101","人数","1010","総数","155","タジキスタン","2011000000","2011年","人","75"
"101","人数","1010","総数","155","タジキスタン","2010000000","2010年","人","63"
"101","人数","1010","総数","155","タジキスタン","2009000000","2009年","人","45"
"101","人数","1010","総数","155","タジキスタン","2008000000","2008年","人","31"
"101","人数","1010","総数","155","タジキスタン","2007000000","2007年","人","21"
"101","人数","1010","総数","155","タジキスタン","2006000000","2006年","人","20"
"101","人数","1010","総数","205","英国","2011000000","2011年","人","15496"
"101","人数","1010","総数","205","英国","2010000000","2010年","人","16044"
"101","人数","1010","総数","205","英国","2009000000","2009年","人","16597"
"101","人数","1010","総数","205","英国","2008000000","2008年","人","17011"
"101","人数","1010","総数","205","英国","2007000000","2007年","人","17328"
"101","人数","1010","総数","205","英国","2006000000","2006年","人","17804"
"101","人数","1010","総数","238","ウクライナ","2011000000","2011年","人","1479"
"101","人数","1010","総数","238","ウクライナ","2010000000","2010年","人","1507"
"101","人数","1010","総数","238","ウクライナ","2009000000","2009年","人","1590"
"101","人数","1010","総数","238","ウクライナ","2008000000","2008年","人","1561"
"101","人数","1010","総数","238","ウクライナ","2007000000","2007年","人","1542"
"101","人数","1010","総数","238","ウクライナ","2006000000","2006年","人","1584"
"101","人数","1010","総数","152","ウズベキスタン","2011000000","2011年","人","840"
"101","人数","1010","総数","152","ウズベキスタン","2010000000","2010年","人","832"
"101","人数","1010","総数","152","ウズベキスタン","2009000000","2009年","人","727"
"101","人数","1010","総数","152","ウズベキスタン","2008000000","2008年","人","655"
"101","人数","1010","総数","152","ウズベキスタン","2007000000","2007年","人","620"
"101","人数","1010","総数","152","ウズベキスタン","2006000000","2006年","人","527"
"101","人数","1010","総数","904","ユーゴスラヴィア","2011000000","2011年","人","4"
"101","人数","1010","総数","904","ユーゴスラヴィア","2010000000","2010年","人","5"
"101","人数","1010","総数","904","ユーゴスラヴィア","2009000000","2009年","人","16"
"101","人数","1010","総数","904","ユーゴスラヴィア","2008000000","2008年","人","19"
"101","人数","1010","総数","904","ユーゴスラヴィア","2007000000","2007年","人","21"
"101","人数","1010","総数","904","ユーゴスラヴィア","2006000000","2006年","人","25"
"101","人数","1010","総数","151","アルメニア","2011000000","2011年","人","30"
"101","人数","1010","総数","151","アルメニア","2010000000","2010年","人","29"
"101","人数","1010","総数","151","アルメニア","2009000000","2009年","人","31"
"101","人数","1010","総数","151","アルメニア","2008000000","2008年","人","32"
"101","人数","1010","総数","151","アルメニア","2007000000","2007年","人","32"
